objt,dt,temperature,metal_height,ae_num,ae_dur,avg_ae_volt,rais_num,rais_time,lowr_num,lowr_time,avg_ctrl_coeff,ctrl_man_time,ctrl_lock_time,feed_auto_dumps,feed_man_dumps,feed_man_time,feed_lock_time,avg_feed_setp,overfeed_time,underfeed_time,test_time,off_time,nominal_time,avg_fluor_setp,fluor_auto_dumps,fluor_doze_troll,feed_doze_troll,avg_raw_volt,avg_norm_volt,avg_volt_setp,avg_volt_add,avg_noise,high_noise_time,avg_back_emf,carbondust,weight_plan,pot_age,tap_ratio,pot_curr_eff_lo,weight_pot_lo,volt_pod,metal_height_calc,starve_time,num_overfeeds,num_underfeeds,num_tests,overfeed_dumps,underfeed_dumps,test_dumps,nominal_dumps,tap_time,temp_lic,temp_bath,temp_heat,temperature_goal,cr_goal,avg_raw_volt_goal,bath_height,avg_add_reset,avg_add_temp,avg_add_noise,tap_reset_int,res_cover_int,meas_tap_int,an_pull_cnt,avg_add_temperature,ae_num_1,avg_volt_bus,si_cruce,fe_cruce,violation,anod,konus
0.0,2020-03-19,956.0,15.0,0.0,,,6.0,-9.0,4.0,8.0,29.8,0.0,0.0,6943.0,0.0,,0.0,1.4,8.5,5.6,0.0,,9.8,12.4,113.0,0.75,7.43,3.7689999999999997,3.765,3.718,0.034,0.008,0.2,1.506,,4050.0,31.58,,,4100.0,,15.0,,17.0,19.0,0.0,3252.0,921.0,,2770.0,12.5,941.0,956.0,15.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,4.4,3.0,5.1,0.0,0.018000000000000002,,0.743969508,0.0336,0.0703,,,0
0.0,2020-03-20,951.0,16.0,0.0,,,14.0,-31.0,9.0,20.0,30.2,0.1,0.0,6852.0,0.0,0.1,0.0,1.4,7.4,5.5,0.0,0.1,11.0,13.0,110.0,0.75,7.43,3.7680000000000002,3.764,3.7239999999999998,0.034,0.013999999999999999,2.1,1.589,,4050.0,31.61,,,4130.0,,16.0,,17.0,18.0,0.0,2880.0,849.0,,3119.0,28.0,936.0,951.0,15.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,5.2,3.1,1.7,0.0,0.024,,0.742280492,0.0341,0.0678,,,0
0.0,2020-03-21,950.0,16.0,0.0,,,11.0,-17.0,3.0,5.0,28.2,0.1,0.0,6739.0,0.0,,0.0,1.4,8.0,6.8,0.0,,9.2,124.9,65.0,0.75,7.43,3.7880000000000003,3.785,3.738,0.034,0.008,0.2,1.62,,4050.0,31.65,,,4000.0,,16.0,,18.0,18.0,0.0,3031.0,1089.0,,2619.0,,944.0,950.0,6.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,9.3,2.1,1.6,0.0,0.038,,0.751145455,0.0374,0.0743,,,0
0.0,2020-03-22,961.0,17.0,0.0,,,10.0,-15.0,3.0,5.0,27.9,0.0,0.0,6419.0,0.0,,0.0,1.4,7.2,8.4,0.1,,8.3,372.2,27.0,0.75,7.43,3.78,3.7760000000000002,3.733,0.034,0.01,0.3,1.62,,4050.0,31.68,,,3970.0,,17.0,,15.0,16.0,1.0,2696.0,1326.0,4.0,2393.0,28.0,960.0,961.0,1.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,8.4,2.5,1.7,0.0,0.033,,0.7521179920000001,0.0363,0.0751,,,0
0.0,2020-03-23,950.0,17.0,0.0,,,8.0,-12.0,2.0,4.0,28.0,0.1,0.0,6409.0,0.0,,0.0,1.4,5.7,8.1,0.1,,10.2,132.9,40.0,0.75,7.43,3.7689999999999997,3.765,3.725,0.034,0.012,2.5,1.62,,4050.0,31.71,,,3920.0,,17.0,,14.0,19.0,1.0,2121.0,1251.0,15.0,3022.0,28.0,949.0,950.0,1.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,8.4,2.6,1.4,0.0,0.025,,0.7457081440000001,0.0404,0.07400000000000001,,,0
0.0,2020-03-24,953.0,18.0,0.0,,,24.0,-31.0,9.0,15.0,31.1,0.4,0.0,6914.0,0.0,,0.0,1.4,7.9,5.4,0.0,,10.7,410.8,20.0,0.75,7.43,3.781,3.778,3.74,0.034,0.015,1.7,1.62,,4050.0,31.74,,,4090.0,,18.0,,18.0,18.0,0.0,2998.0,846.0,,3070.0,,951.0,953.0,2.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,7.5,4.4,0.8,0.0,0.04,,0.73387822,0.0353,0.0723,,,0
0.0,2020-03-25,967.0,17.0,0.0,,,7.0,-10.0,3.0,7.0,34.5,0.0,0.0,6041.0,0.0,0.2,0.0,1.4,5.2,8.4,0.7,0.1,9.5,13.8,109.0,0.75,7.43,3.7760000000000002,3.7710000000000004,3.7260000000000004,0.034,0.009000000000000001,,1.642,,4050.0,31.77,,,3990.0,,17.0,,11.0,17.0,2.0,1968.0,1352.0,59.0,2654.0,12.0,958.0,967.0,9.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,6.5,3.9,2.8,0.0,0.026000000000000002,,0.729741098,0.0356,0.063,,,0
0.0,2020-03-26,964.0,16.0,0.0,,,9.0,-12.0,4.0,10.0,31.2,0.0,0.0,6518.0,0.0,,0.0,1.4,7.7,7.3,0.3,,8.7,12.4,113.0,0.75,7.43,3.7460000000000004,3.742,3.699,0.034,0.01,,1.733,,4050.0,31.81,,,4080.0,184.0,16.0,,16.0,16.0,1.0,2912.0,1162.0,26.0,2408.0,14.0,961.0,964.0,3.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,6.4,7.2,2.0,0.0,-0.001,,0.7414708329999999,0.0358,0.0646,,,0
0.0,2020-03-27,955.0,16.0,0.0,,,6.0,-10.0,4.0,8.0,29.6,0.1,0.0,6764.0,0.0,,0.0,1.4,7.2,6.6,0.3,,9.8,12.4,114.0,0.75,7.43,3.748,3.745,3.705,0.034,0.012,0.6,1.733,,4050.0,31.84,,,4210.0,,16.0,7.0,15.0,17.0,1.0,2702.0,1060.0,25.0,2976.0,25.0,948.0,955.0,7.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.1,8.2,2.7,0.0,0.005,,0.7462950759999999,0.0346,0.0658,,,0
0.0,2020-03-28,958.0,15.0,0.0,,,15.0,-26.0,7.0,16.0,31.0,0.1,0.0,6686.0,0.0,0.1,0.0,1.4,6.1,6.3,0.3,0.1,11.2,12.5,113.0,0.75,7.43,3.764,3.761,3.716,0.034,0.013999999999999999,1.8,1.683,,4050.0,31.87,,,4060.0,,15.0,,15.0,20.0,2.0,2391.0,1010.0,30.0,3212.0,29.0,947.0,958.0,11.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,8.7,2.9,2.3,0.0,0.016,1.0,0.749305682,0.043,0.1311,,,0
0.0,2020-03-29,950.0,15.0,0.0,,,11.0,-16.0,5.0,10.0,29.9,0.1,0.0,6634.0,0.0,,0.0,1.4,7.6,7.0,0.0,,9.3,122.7,79.0,0.75,7.43,3.772,3.7680000000000002,3.725,0.034,0.013000000000000001,0.3,1.683,,4050.0,31.9,,,4110.0,,15.0,,17.0,18.0,0.0,2905.0,1114.0,,2615.0,28.0,941.0,950.0,9.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,9.1,2.2,1.8,0.0,0.025,,0.746271591,0.0355,0.0673,,,0
0.0,2020-03-30,953.0,16.0,0.0,,,16.0,-28.0,11.0,20.0,33.1,0.5,0.0,6589.0,0.0,0.1,0.0,1.4,3.8,6.7,0.0,0.1,13.4,372.1,27.0,0.75,7.43,3.782,3.778,3.739,0.034,0.022000000000000002,6.7,1.751,,4050.0,31.94,,,4090.0,,16.0,,10.0,18.0,1.0,1461.0,1063.0,7.0,4058.0,4.0,947.0,953.0,6.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,9.2,2.0,1.9,1.0,0.039,,0.747126326,0.0424,0.0723,,,0
0.0,2020-03-31,952.0,15.0,0.0,,,14.0,-20.0,4.0,7.0,36.4,0.1,0.0,6609.0,0.0,,0.0,1.4,7.3,7.4,0.1,,9.1,185.7,43.0,0.75,7.43,3.782,3.7769999999999997,3.739,0.034,0.009000000000000001,0.5,1.829,,4050.0,31.97,,,4110.0,,15.0,,17.0,16.0,1.0,2789.0,1143.0,5.0,2651.0,29.0,945.0,952.0,7.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,8.0,2.7,2.6,0.0,0.04,,0.7496371209999999,0.0353,0.07200000000000001,,,0
0.0,2020-04-01,957.0,15.0,0.0,,,12.0,-16.0,9.0,22.0,30.1,0.4,0.0,6786.0,0.0,0.2,0.0,1.4,6.7,5.9,0.4,0.2,10.9,57.0,45.0,0.75,7.43,3.786,3.782,3.7319999999999998,0.034,0.011000000000000001,1.0,1.829,,4050.0,32.0,,,3840.0,,15.0,,17.0,19.0,1.0,2536.0,982.0,35.0,3219.0,25.0,948.0,957.0,9.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.8,3.3,2.8,0.0,0.032,1.0,0.754146023,0.0366,0.0727,,,0
0.0,2020-04-02,948.0,16.0,1.0,0.0,12.0,11.0,-16.0,5.0,12.0,26.8,0.0,0.0,6679.0,0.0,0.1,0.0,1.4,6.8,6.7,0.0,0.1,10.5,133.9,37.0,0.75,7.43,3.772,3.773,3.7260000000000004,0.034,0.01,1.1,1.829,,4050.0,32.03,,,3920.0,,16.0,,16.0,18.0,0.0,2572.0,1064.0,,3014.0,27.0,948.0,948.0,0.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,6.8,4.3,2.4,0.0,0.026000000000000002,,0.7528316290000001,0.036000000000000004,0.0735,,,0
0.0,2020-04-03,954.0,15.0,0.0,,,9.0,-12.0,5.0,10.0,26.6,0.0,0.0,6705.0,0.0,0.1,0.0,1.4,7.8,6.2,0.2,,9.8,371.9,30.0,0.75,7.43,3.7880000000000003,3.784,3.737,0.034,0.009000000000000001,0.4,1.817,,4050.0,32.06,,,4060.0,,15.0,,16.0,17.0,1.0,2943.0,995.0,15.0,2742.0,14.0,944.0,954.0,10.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,8.4,1.9,2.4,0.0,0.037000000000000005,1.0,0.7590520829999999,0.0351,0.0717,,,0
0.0,2020-04-04,942.0,15.0,0.0,,,10.0,-14.0,6.0,15.0,27.5,0.1,0.0,6683.0,0.0,,0.0,1.4,7.6,6.2,0.0,,9.2,125.0,66.0,0.75,7.43,3.7960000000000003,3.7910000000000004,3.745,0.034,0.01,0.3,1.755,,4050.0,32.1,,,4000.0,,15.0,58.0,16.0,16.0,0.0,2864.0,999.0,,2811.0,12.0,939.0,942.0,3.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,8.0,3.1,2.9,0.0,0.045,,0.755646212,0.04125,0.07435,,,0
0.0,2020-04-05,949.0,15.0,0.0,,,9.0,-15.0,3.0,5.0,33.9,0.0,0.0,6882.0,0.0,,0.0,1.4,8.0,5.8,0.0,,10.2,480.0,3.0,0.75,7.43,3.7960000000000003,3.792,3.752,0.034,0.01,0.6,1.755,,4050.0,32.13,,,4040.0,,15.0,,17.0,18.0,0.0,3111.0,889.0,,2882.0,27.0,942.0,949.0,7.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,7.8,,4.3,0.0,0.052000000000000005,,0.748636932,0.0349,0.0704,,,0
0.0,2020-04-06,951.0,16.0,0.0,,,12.0,-17.0,4.0,6.0,29.7,0.1,0.0,6843.0,0.0,,0.0,1.4,7.9,5.5,0.0,,10.6,480.0,3.0,0.75,7.43,3.7880000000000003,3.785,3.739,0.034,0.009000000000000001,0.9,1.56,,4050.0,32.16,,,3880.0,,16.0,,17.0,20.0,0.0,3049.0,839.0,,2953.0,28.0,946.0,951.0,5.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,6.2,3.4,3.5,0.0,0.039,,0.7513753790000001,0.0351,0.07200000000000001,,,0
0.0,2020-04-07,951.0,16.0,0.0,,,12.0,-18.0,3.0,6.0,26.6,0.1,0.0,6997.0,0.0,,0.0,1.3,7.0,6.2,0.0,,10.8,57.9,45.0,0.75,7.43,3.719,3.715,3.7119999999999997,,0.013999999999999999,2.0,1.449,,4090.0,32.19,,,3910.0,,16.0,,18.0,21.0,0.0,2749.0,975.0,,3273.0,29.0,947.0,951.0,4.0,962.0,2.3,3.7,19.0,0.0,0.0,0.0,,,2.8,0.0,0.012,,0.7612676140000001,0.0329,0.0642,,,0
0.0,2020-04-08,960.0,16.0,0.0,,,10.0,-14.0,6.0,13.0,27.5,0.1,0.0,6779.0,0.0,,0.0,1.3,7.0,7.5,0.0,,9.5,22.6,74.0,0.75,7.43,3.779,3.7760000000000002,3.7319999999999998,0.034,0.009000000000000001,0.4,1.486,,4090.0,32.23,,,4040.0,,16.0,,18.0,19.0,0.0,2696.0,1199.0,,2868.0,26.0,959.0,960.0,1.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.3,3.0,3.7,0.0,0.032,1.0,0.758110417,0.0331,0.0666,,,0
0.0,2020-04-09,961.0,16.0,0.0,,,14.0,-20.0,3.0,5.0,28.9,0.0,0.0,6822.0,0.0,,0.0,1.3,7.7,6.4,0.0,,9.9,12.3,116.0,0.75,7.43,3.765,3.761,3.719,0.034,0.011000000000000001,0.3,1.486,,4090.0,32.26,,,3920.0,,16.0,,18.0,19.0,0.0,2878.0,1025.0,,2919.0,26.0,959.0,961.0,2.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,5.8,3.9,6.1,0.0,0.019,,0.7575691290000001,0.0332,0.0664,,,0
0.0,2020-04-10,957.0,16.0,0.0,,,11.0,-14.0,7.0,14.0,29.0,0.2,0.0,7045.0,0.0,,0.0,1.3,7.9,5.5,0.0,,10.6,15.2,94.0,0.75,7.43,3.705,3.701,3.69,,0.01,1.1,1.486,,4090.0,32.29,,,4150.0,182.0,16.0,,18.0,19.0,0.0,3070.0,876.0,,3099.0,9.0,950.0,957.0,7.0,962.0,2.3,3.7,18.0,0.0,0.0,0.0,,,2.4,0.0,-0.01,,0.738965152,0.028999999999999998,0.0605,,,0
0.0,2020-04-11,949.0,17.0,0.0,,,12.0,-16.0,2.0,5.0,28.6,0.0,0.0,6721.0,0.0,,0.0,1.3,8.1,7.0,0.0,,8.9,120.1,74.0,0.75,7.43,3.772,3.7689999999999997,3.725,0.034,0.008,0.2,1.486,,4090.0,32.32,,,3940.0,,17.0,,17.0,17.0,0.0,3040.0,1116.0,,2565.0,29.0,948.0,949.0,1.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,7.1,3.3,1.8,0.0,0.025,,0.736285038,0.0307,0.0598,,,0
0.0,2020-04-12,959.0,17.0,0.0,,,17.0,-27.0,7.0,23.0,25.3,0.0,0.0,6811.0,0.0,0.1,0.0,1.3,7.3,6.5,0.0,,10.1,372.8,27.0,0.75,7.43,3.778,3.775,3.733,0.034,0.013000000000000001,0.6,1.486,,4090.0,32.35,,,4110.0,,17.0,,17.0,19.0,0.0,2832.0,1026.0,,2944.0,12.5,957.0,959.0,2.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,7.4,3.6,2.1,0.0,0.033,1.0,0.743573864,0.0306,0.0602,,,0
0.0,2020-04-13,953.0,17.0,0.0,,,10.0,-16.0,3.0,6.0,24.5,0.0,0.0,6897.0,0.0,,0.0,1.3,8.3,6.2,0.0,,9.5,12.3,116.0,0.75,7.43,3.773,3.77,3.7239999999999998,0.034,0.01,,1.545,,4090.0,32.39,,,4110.0,,17.0,,18.0,18.0,0.0,3109.0,1020.0,,2758.0,28.0,950.0,953.0,3.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.9,4.1,0.9,0.0,0.024,1.0,0.748089773,0.031,0.0603,,,0
0.0,2020-04-14,955.0,17.0,0.0,,,9.0,-17.0,4.0,9.0,25.5,0.0,0.0,7083.0,0.0,,0.0,1.3,8.8,5.0,0.0,,10.2,18.4,92.0,0.75,7.43,3.779,3.775,3.7310000000000003,0.034,0.006999999999999999,0.2,1.624,,4090.0,32.42,,,4200.0,,17.0,,17.0,20.0,0.0,3402.0,795.0,,2886.0,29.0,953.0,955.0,2.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,9.7,3.8,2.7,0.0,0.031,,0.755829735,0.0313,0.0627,,,0
0.0,2020-04-15,946.0,17.0,0.0,,,13.0,-18.0,5.0,13.0,26.4,0.2,0.0,6918.0,0.0,0.1,0.0,1.3,6.9,5.2,0.0,,10.9,132.7,36.0,0.75,7.43,3.773,3.7689999999999997,3.7319999999999998,0.034,0.01,0.9,1.624,,4090.0,32.45,,,4230.0,,17.0,55.0,17.0,17.0,0.0,2686.0,828.0,,3367.0,8.0,945.0,946.0,1.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.8,2.4,2.9,0.0,0.032,1.0,0.751735795,0.0307,0.0591,,,0
0.0,2020-04-16,961.0,18.0,0.0,,,11.0,-18.0,5.0,11.0,25.5,0.0,0.0,6979.0,0.0,0.1,0.0,1.3,8.0,5.9,0.0,0.1,10.0,372.8,27.0,0.75,7.43,3.792,3.7880000000000003,3.7460000000000004,0.034,0.008,0.3,1.624,,4090.0,32.48,,,4100.0,,18.0,,18.0,18.0,0.0,3095.0,947.0,,2929.0,28.0,958.0,961.0,3.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.1,2.7,3.2,0.0,0.046,1.0,0.75005947,0.0314,0.0633,,,0
0.0,2020-04-17,969.0,18.0,0.0,,,14.0,-25.0,8.0,20.0,25.3,0.7,0.0,6611.0,0.0,0.2,0.0,1.3,5.9,6.3,0.5,0.2,11.1,12.2,115.0,0.75,7.43,3.767,3.762,3.713,0.034,0.02,3.6,1.579,,4100.0,32.52,,,4060.0,,18.0,,14.0,15.0,2.0,2301.0,1046.0,49.0,3203.0,25.0,956.0,969.0,13.0,962.0,2.3,3.7,15.0,0.034,0.0,0.0,5.6,7.0,6.2,0.0,0.013000000000000001,,0.748303788,0.032,0.0597,,,0
0.0,2020-04-18,965.0,18.0,0.0,,,11.0,-21.0,10.0,25.0,28.7,0.0,0.0,6692.0,0.0,0.2,0.0,1.3,6.5,6.1,0.4,0.2,10.8,13.6,111.0,0.75,7.43,3.7510000000000003,3.7460000000000004,3.698,0.034,0.011000000000000001,0.2,1.4,,4100.0,32.55,,,4040.0,,18.0,,15.0,18.0,1.0,2516.0,1022.0,40.0,3080.0,25.0,962.0,965.0,3.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,4.0,3.8,2.4,0.0,-0.002,1.0,0.741130871,0.0329,0.0592,,,0
0.0,2020-04-19,962.0,19.0,0.0,,,14.0,-20.0,5.0,10.0,26.6,0.0,0.0,6857.0,0.0,0.2,0.0,1.3,6.4,6.1,0.0,0.1,11.4,12.2,115.0,0.75,7.43,3.75,3.745,3.7030000000000003,0.034,0.013000000000000001,0.9,1.4369999999999998,,4100.0,32.58,,,4060.0,,19.0,,15.0,20.0,0.0,2522.0,1010.0,,3316.0,27.0,960.0,962.0,2.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,9.2,3.8,2.2,0.0,0.003,1.0,0.746206439,0.0323,0.0512,,,0
0.0,2020-04-20,967.0,19.0,0.0,,,18.0,-24.0,5.0,14.0,25.0,0.0,0.0,6584.0,0.0,,0.0,1.3,7.0,7.0,0.8,,9.1,12.2,117.0,0.75,7.43,3.758,3.7539999999999996,3.713,0.034,0.01,,1.6840000000000002,,4100.0,32.61,,,4220.0,,19.0,,16.0,18.0,2.0,2677.0,1174.0,69.0,2664.0,14.0,962.0,967.0,5.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,6.2,4.2,1.8,0.0,0.013000000000000001,,0.753807386,0.03255,0.0522,,,0
0.0,2020-04-21,970.0,19.0,0.0,,,11.0,-19.0,1.0,4.0,23.8,0.1,0.0,6606.0,0.0,0.1,0.0,1.3,7.5,7.3,0.6,0.1,8.5,12.2,117.0,0.75,7.43,3.7460000000000004,3.742,3.696,0.034,0.013000000000000001,0.6,1.597,,4100.0,32.65,,,4210.0,,19.0,,15.0,15.0,2.0,2888.0,1210.0,57.0,2444.0,,970.0,970.0,0.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,8.9,2.7,14.0,0.0,-0.004,,0.759069318,0.0329,0.0495,,,0
0.0,2020-04-22,963.0,19.0,0.0,,,14.0,-23.0,7.0,19.0,26.8,0.0,0.0,6844.0,0.0,0.2,0.0,1.3,7.5,7.1,0.0,0.1,9.2,11.9,121.0,0.7,7.43,3.69,3.685,3.6719999999999997,,0.01,,1.565,,4100.0,32.68,,,4160.0,,19.0,,17.0,16.0,1.0,2971.0,1171.0,,2691.0,26.0,961.0,963.0,2.0,962.0,2.3,3.7,17.0,0.0,0.0,0.0,,,5.3,0.0,-0.027999999999999997,1.0,0.759048864,0.0344,0.0481,,,0
0.0,2020-04-23,973.0,18.0,0.0,,,9.0,-14.0,5.0,10.0,30.1,0.0,0.0,6675.0,0.0,,0.0,1.3,7.1,7.3,0.0,,9.1,11.4,125.0,0.7,7.43,3.75,3.747,3.693,0.034,0.009000000000000001,0.3,1.555,,4100.0,32.71,,,4300.0,181.0,18.0,31.0,14.0,15.0,0.0,2725.0,1175.0,,2756.0,29.0,971.0,973.0,2.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,4.6,2.8,3.1,0.0,-0.006999999999999999,,0.765582765,0.0324,0.0424,,,0
0.0,2020-04-24,965.0,18.0,0.0,,,14.0,-25.0,6.0,16.0,28.4,0.0,0.0,6558.0,0.0,0.1,0.0,1.3,6.3,8.0,0.3,0.1,9.4,11.4,123.0,0.7,7.43,3.7319999999999998,3.7260000000000004,3.688,0.034,0.008,0.2,1.642,,4100.0,32.74,,,4110.0,,18.0,,15.0,17.0,2.0,2463.0,1287.0,29.0,2770.0,27.0,960.0,965.0,5.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,7.0,2.6,4.4,0.0,-0.012,1.0,0.772526705,0.0326,0.0421,,,0
0.0,2020-04-25,961.0,17.0,0.0,,,9.0,-12.0,3.0,5.0,25.8,0.0,0.0,6668.0,0.0,,0.0,1.3,7.5,8.1,0.0,,8.4,10.3,142.0,0.7,7.43,3.752,3.748,3.7060000000000004,0.034,0.006999999999999999,0.2,1.504,,4100.0,32.77,,,4150.0,,17.0,,14.0,16.0,0.0,2905.0,1340.0,,2423.0,25.0,961.0,961.0,0.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,4.9,4.6,1.7,0.0,0.006,,0.7759367420000001,0.0327,0.0407,,,0
0.0,2020-04-26,971.0,17.0,0.0,,,9.0,-14.0,2.0,6.0,27.0,0.0,0.0,6649.0,0.0,,0.0,1.3,7.5,6.7,0.8,,9.0,8.7,161.0,0.7,7.43,3.752,3.747,3.707,0.034,0.005,,1.504,,4100.0,32.81,,,4070.0,,17.0,,15.0,17.0,2.0,2918.0,1098.0,65.0,2568.0,26.0,971.0,971.0,0.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.9,4.0,2.0,0.0,0.006999999999999999,,0.762157765,0.0341,0.0412,,,0
0.0,2020-04-27,964.0,17.0,0.0,,,5.0,-8.0,3.0,5.0,26.8,0.0,0.0,6891.0,0.0,,0.0,1.3,8.5,6.2,0.4,,8.9,8.7,161.0,0.7,7.43,3.737,3.7319999999999998,3.6889999999999996,0.034,0.006,,1.577,,4100.0,32.84,,,4190.0,,17.0,,17.0,17.0,2.0,3283.0,1046.0,36.0,2526.0,24.0,962.0,964.0,2.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,6.9,4.0,2.5,0.0,-0.011000000000000001,,0.7594306820000001,0.0344,0.0438,,,0
0.0,2020-04-28,959.0,17.0,0.0,,,14.0,-21.0,6.0,13.0,25.8,0.0,0.0,7021.0,0.0,,0.0,1.3,8.4,5.8,0.0,,9.8,9.3,153.0,0.7,7.43,3.747,3.742,3.705,0.034,0.006,0.2,2.013,,4100.0,32.87,,,4110.0,,17.0,,18.0,19.0,0.0,3234.0,984.0,,2803.0,26.0,957.0,959.0,2.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.1,3.8,2.4,0.0,0.005,,0.76008428,0.034,0.0485,конус,4,1
0.0,2020-04-29,947.0,17.0,0.0,,,12.0,-17.0,3.0,6.0,27.5,0.0,0.0,7013.0,0.0,,0.0,1.3,7.2,6.5,0.0,,10.2,118.8,96.0,0.7,7.43,3.775,3.7710000000000004,3.7239999999999998,0.034,0.011000000000000001,2.1,2.013,,4100.0,32.9,,,4180.0,,17.0,,17.0,19.0,0.0,2834.0,1049.0,,3130.0,27.0,941.0,947.0,6.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.8,1.9,4.0,0.0,0.024,,0.77480947,0.0343,0.0552,,,0
0.0,2020-04-30,946.0,17.0,0.0,,,12.0,-16.0,3.0,7.0,28.7,0.1,0.0,6933.0,0.0,0.1,0.0,1.3,8.1,6.0,0.0,,9.8,480.0,3.0,0.7,7.43,3.793,3.7889999999999997,3.745,0.034,0.009000000000000001,0.2,2.013,,4100.0,32.94,,,4190.0,,17.0,,19.0,18.0,0.0,3091.0,970.0,,2856.0,24.0,929.0,946.0,17.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,6.2,2.8,1.6,0.0,0.045,1.0,0.7750134470000001,0.0346,0.0565,,,0
0.0,2020-05-01,947.0,17.0,0.0,,,13.0,-18.0,7.0,14.0,28.8,0.1,0.0,7071.0,0.0,0.1,0.0,1.3,7.6,5.1,0.0,,10.5,480.0,3.0,0.7,7.43,3.7910000000000004,3.787,3.753,0.034,0.009000000000000001,0.5,2.013,,4100.0,33.0,,,4150.0,,17.0,47.0,17.0,19.0,0.0,2958.0,845.0,,3265.0,,938.0,947.0,9.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,8.3,3.0,4.3,0.0,0.053,,0.767747159,0.0356,0.0608,,,0
0.0,2020-05-02,937.0,17.0,0.0,,,9.0,-12.0,3.0,5.0,32.2,0.1,0.0,7048.0,0.0,,0.0,1.3,8.1,5.7,0.0,,10.2,480.0,3.0,0.7,7.43,3.79,3.785,3.745,0.034,0.009000000000000001,0.4,2.013,,4100.0,33.03,,,4300.0,,17.0,,18.0,19.0,0.0,3162.0,905.0,,2981.0,28.0,928.0,937.0,9.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,5.7,2.1,4.2,0.0,0.045,,0.770410417,0.0343,0.0618,,,0
0.0,2020-05-03,947.0,16.0,0.0,,,12.0,-17.0,3.0,6.0,29.2,0.0,0.0,7055.0,0.0,0.1,0.0,1.3,8.3,5.3,0.0,,10.4,480.0,3.0,0.7,7.43,3.7960000000000003,3.792,3.7539999999999996,0.034,0.006,,2.013,,4100.0,33.06,,,4100.0,,16.0,,18.0,20.0,0.0,3181.0,889.0,,2973.0,28.0,945.0,947.0,2.0,962.0,2.3,3.7,11.0,0.034,0.0,0.0,5.4,4.0,3.0,0.0,0.054000000000000006,1.0,0.76580322,0.0331,0.0588,,,0
0.0,2020-05-04,944.0,18.0,0.0,,,14.0,-23.0,6.0,14.0,31.0,0.0,0.0,6927.0,0.0,0.2,0.0,1.3,6.9,5.7,0.1,0.1,11.1,480.0,3.0,0.7,7.43,3.7230000000000003,3.72,3.717,0.001,0.011000000000000001,1.5,2.013,,4100.0,33.1,,,4340.0,,18.0,,17.0,18.0,1.0,2706.0,974.0,11.0,3212.0,12.0,944.0,944.0,0.0,962.0,2.3,3.7,15.0,0.0,0.0,0.001,,,2.7,0.0,0.017,1.0,0.765614962,0.0316,0.0579,,,0
