POT_ID,DATE_TRUNC,SHOP_ID,ROOM_ID,CR,MGF2,CAF2,TEMPERATURE,METAL_HEIGHT,AE_NUM,AE_DUR,AVG_AE_VOLT,RAIS_NUM,RAIS_TIME,LOWR_NUM,LOWR_TIME,AVG_CTRL_COEFF,CTRL_MAN_TIME,CTRL_LOCK_TIME,FEED_AUTO_DUMPS,FEED_MAN_DUMPS,FEED_MAN_TIME,FEED_LOCK_TIME,AVG_FEED_SETP,OVERFEED_TIME,UNDERFEED_TIME,TEST_TIME,OFF_TIME,NOMINAL_TIME,AVG_FLUOR_SETP,FLUOR_AUTO_DUMPS,FLUOR_DOZE_TROLL,FEED_DOZE_TROLL,AVG_RAW_VOLT,AVG_NORM_VOLT,AVG_VOLT_SETP,AVG_VOLT_ADD,AVG_NOISE,HIGH_NOISE_TIME,AVG_BACK_EMF,CARBONDUST,WEIGHT_PLAN,POT_AGE,TAP_RATIO,POT_CURR_EFF_LO,WEIGHT_POT_LO,VOLT_POD,METAL_HEIGHT_CALC,STARVE_TIME,NUM_OVERFEEDS,NUM_UNDERFEEDS,NUM_TESTS,OVERFEED_DUMPS,UNDERFEED_DUMPS,TEST_DUMPS,NOMINAL_DUMPS,TAP_TIME,TEMP_LIC,TEMP_BATH,TEMP_HEAT,TEMPERATURE_GOAL,CR_GOAL,AVG_RAW_VOLT_GOAL,BATH_HEIGHT,AVG_ADD_RESET,AVG_ADD_TEMP,AVG_ADD_NOISE,TAP_RESET_INT,RES_COVER_INT,MEAS_TAP_INT,AN_PULL_CNT,AVG_ADD_TEMPERATURE,AE_NUM_1,AVG_VOLT_BUS,SI_CRUCE,FE_CRUCE,Вид  нарушения_наименование,№ анода,возраст на момент обнаружения,Вид  нарушения_количество
7,2024-07-02,1,0,2.31,2.22,6.96,950.0,21.0,0.0,,,15.0,-26.0,3.0,8.0,28.7,0.0,0.0,8309.0,0.0,,0.0,1.2,9.0,7.4,0.3,,7.3,279.5,30.0,0.78,6.5,4.001,3.997,3.955,0.026,0.009,0.7,1.679,,4080.0,44.1,972.4,95.95246,4140.0,,21.0,,20.0,19.0,1.0,4360.0,1313.0,29.0,2607.0,30.0,947.0,950.0,3.0,962.0,2.3,3.93,18.0,0.026,0.0,0.0,8.6,10.3,1.7,0.0,0.034,1.0,0.674,0.0829,0.125,,,,
7,2024-07-03,1,0,,,,951.0,21.0,0.0,,,15.0,-26.0,6.0,17.0,27.4,0.0,0.0,7441.0,0.0,0.2,0.0,1.2,7.4,7.7,0.2,0.1,7.8,139.1,75.0,0.78,6.5,4.003,3.998,3.966,0.026,0.009,0.2,1.471,,4080.0,44.13,1215.5,92.4599,3990.0,,21.0,44.0,16.0,20.0,1.0,3372.0,1388.0,20.0,2611.0,24.0,936.0,951.0,15.0,962.0,2.3,3.93,16.0,0.026,0.0,0.0,8.4,4.3,1.3,0.0,0.042,1.0,0.6573,0.0606,0.125,,,,
7,2024-07-04,1,0,2.36,1.86,6.77,951.0,20.0,0.0,,,15.0,-25.0,6.0,14.0,28.3,0.2,0.0,7934.0,0.0,0.1,0.0,1.2,8.6,7.1,0.8,0.1,7.4,12.6,111.0,0.78,6.5,3.952,3.949,3.91,0.032,0.013,0.7,1.471,,4600.0,44.16,1027.81,115.94281,5000.0,,20.0,,17.0,18.0,3.0,4065.0,1322.0,90.0,2443.0,16.0,942.0,951.0,9.0,962.0,2.3,3.93,16.0,0.026,0.0,0.006,4.4,6.7,5.1,0.0,0.0,1.0,0.6588,0.0585,0.1175,,,,
7,2024-07-05,1,0,,,,948.0,19.0,0.0,,,10.0,-13.0,2.0,3.0,30.2,0.0,0.0,8279.0,0.0,0.1,0.0,1.2,10.1,5.9,0.3,,7.7,11.3,125.0,0.78,6.5,3.947,3.943,3.91,0.026,0.013,,1.471,,4080.0,44.19,1215.5,93.20241,4020.0,,19.0,,21.0,22.0,1.0,4532.0,1158.0,32.0,2557.0,24.0,939.0,948.0,9.0,962.0,2.3,3.93,15.0,0.026,0.0,0.0,8.1,3.4,0.6,0.0,0.0,,0.6557,0.0589,0.119,,,,
7,2024-07-06,1,0,2.18,2.11,6.66,945.0,19.0,0.0,,,20.0,-31.0,7.0,16.0,30.4,0.0,0.0,8344.0,0.0,,0.0,1.2,9.2,6.2,0.0,,8.6,34.5,86.0,0.78,6.5,3.953,3.95,3.91,0.031,0.012,0.1,1.471,,4080.0,44.22,1215.5,93.66018,4070.0,,19.0,,21.0,24.0,0.0,4159.0,1138.0,,3047.0,24.0,937.0,945.0,8.0,962.0,2.3,3.93,16.0,0.026,0.0,0.005,7.6,3.4,0.8,0.0,0.0,,0.6588,0.056,0.113,,,,
7,2024-07-07,1,0,,,,944.0,18.0,0.0,,,13.0,-18.0,5.0,11.0,28.4,0.0,0.0,8526.0,0.0,,0.0,1.2,10.4,5.4,0.0,,8.2,74.7,19.0,0.78,6.5,3.95,3.946,3.91,0.026,0.013,,1.471,,3470.0,44.26,1181.45,77.62866,3380.0,,18.0,,23.0,22.0,0.0,4808.0,985.0,,2720.0,21.0,932.0,944.0,12.0,962.0,2.3,3.93,17.0,0.026,0.0,0.0,6.8,8.7,2.5,0.0,0.0,,0.664,0.0552,0.116,,,,
7,2024-07-08,1,0,2.16,2.13,6.67,942.0,19.0,0.0,,,19.0,-38.0,15.0,34.0,34.4,1.5,0.2,8057.0,0.0,0.4,0.0,1.2,7.3,5.0,0.0,0.5,11.3,69.3,21.0,0.78,6.5,3.972,3.99,3.926,0.064,0.032,5.9,1.552,,4120.0,44.29,1227.42,93.24382,4020.0,,19.0,,16.0,15.0,0.0,3398.0,887.0,,3757.0,24.0,940.0,942.0,2.0,962.0,2.3,3.93,17.0,0.026,0.002,0.035,7.8,4.4,1.3,0.0,0.0,,0.7103,0.0559,0.121,,,,
7,2024-07-09,1,0,,,,945.0,19.0,0.0,,,19.0,-23.0,5.0,10.0,30.0,0.1,0.0,8932.0,0.0,0.1,0.0,1.2,9.3,4.7,0.0,,10.0,66.7,21.0,0.78,6.5,3.961,3.959,3.95,,0.014,2.4,1.727,,4120.0,44.32,1227.42,92.62026,4030.0,,19.0,,21.0,22.0,1.0,4451.0,899.0,,3582.0,24.0,934.0,945.0,11.0,962.0,2.3,3.93,19.0,0.0,0.0,0.0,,,0.4,0.0,0.0,,0.7931,0.0558,0.116,,,,
7,2024-07-10,1,0,2.2,2.03,6.79,954.0,20.0,1.0,0.1,13.0,13.0,-23.0,5.0,14.0,28.8,0.0,0.0,8061.0,0.0,0.1,0.0,1.2,9.3,6.9,0.0,0.1,7.7,66.7,22.0,0.78,6.5,3.958,3.954,3.929,0.025,0.013,0.3,1.749,,4120.0,44.35,1178.32,97.80805,4260.0,,20.0,,19.0,20.0,0.0,4163.0,1292.0,,2591.0,25.0,942.0,954.0,12.0,962.0,2.3,3.93,16.0,0.025,0.0,0.0,11.8,2.8,0.5,0.0,0.0,1.0,0.6332,0.0539,0.11,,,,
7,2024-07-11,1,0,,,,944.0,20.0,0.0,,,25.0,-39.0,4.0,12.0,28.1,0.2,0.0,8450.0,0.0,0.1,0.0,1.2,9.4,5.7,0.0,,8.9,295.7,10.0,0.78,6.5,4.018,4.015,3.979,0.03,0.012,1.0,1.749,,4120.0,44.39,,94.41892,4110.0,322.0,20.0,,21.0,24.0,0.0,4334.0,1060.0,,3018.0,,927.0,944.0,17.0,962.0,2.3,3.93,19.0,0.028,0.0,0.002,7.3,6.5,2.7,0.0,0.055,1.0,0.6236,0.0528,0.108,,,,
7,2024-07-12,1,0,,,,952.0,20.0,0.0,,,18.0,-24.0,4.0,12.0,27.6,0.0,0.0,8500.0,0.0,,0.0,1.2,9.8,5.6,0.1,,7.9,156.0,30.0,0.78,6.5,3.97,3.966,3.961,,0.01,0.3,1.747,,4120.0,44.42,1280.78,94.8735,4130.0,,20.0,40.0,23.0,22.0,1.0,4732.0,1011.0,5.0,2717.0,23.0,938.0,952.0,14.0,962.0,2.3,3.93,16.0,0.0,0.0,0.0,,,2.3,0.0,0.034,,0.6212,0.0517,0.102,,,,
7,2024-07-13,1,0,2.33,1.91,6.84,956.0,20.0,0.0,,,15.0,-26.0,4.0,8.0,24.5,0.1,0.0,7890.0,0.0,,0.0,1.2,8.7,7.2,0.6,,7.5,28.3,67.0,0.78,6.5,3.954,3.95,3.91,0.033,0.011,0.2,1.508,,4120.0,44.45,1178.32,90.514,3940.0,,20.0,,18.0,21.0,2.0,3958.0,1351.0,59.0,2522.0,25.0,943.0,956.0,13.0,962.0,2.3,3.93,17.0,0.026,0.0,0.006,9.0,3.9,0.9,0.0,0.0,,0.6192,0.0491,0.0936,,,,
7,2024-07-14,1,0,2.34,1.82,6.53,948.0,21.0,0.0,,,12.0,-18.0,5.0,9.0,27.4,0.0,0.0,8184.0,0.0,,0.0,1.2,10.0,6.2,0.0,,7.7,12.8,110.0,0.78,6.5,3.949,3.945,3.91,0.026,0.012,,1.72,,4120.0,44.48,1339.0,124.52063,5420.0,,21.0,,20.0,21.0,0.0,4500.0,1176.0,,2508.0,5.0,937.0,948.0,11.0,962.0,2.3,3.93,18.0,0.026,0.0,0.0,7.6,5.2,0.6,0.0,0.0,,0.6243,0.04905,0.0872,,,,
7,2024-07-14,1,0,2.34,1.82,6.53,948.0,21.0,0.0,,,12.0,-18.0,5.0,9.0,27.4,0.0,0.0,8184.0,0.0,,0.0,1.2,10.0,6.2,0.0,,7.7,12.8,110.0,0.78,6.5,3.949,3.945,3.91,0.026,0.012,,1.72,,4120.0,44.48,1339.0,124.52063,5420.0,,21.0,,20.0,21.0,0.0,4500.0,1176.0,,2508.0,22.0,937.0,948.0,11.0,962.0,2.3,3.93,18.0,0.026,0.0,0.0,7.6,5.2,0.6,0.0,0.0,,0.6243,0.04905,0.0872,,,,
7,2024-07-15,1,0,,,,945.0,21.0,1.0,0.1,11.0,17.0,-28.0,4.0,7.0,30.1,0.0,0.0,8715.0,0.0,0.2,0.0,1.2,9.5,5.0,0.6,0.1,8.7,12.8,109.0,0.78,6.5,4.001,4.002,3.91,0.082,0.013,0.5,1.701,,4120.0,44.51,1227.42,88.68345,3860.0,,21.0,,23.0,21.0,1.0,4555.0,932.0,62.0,3143.0,24.0,938.0,945.0,7.0,962.0,2.3,3.93,17.0,0.026,0.056,0.0,7.7,3.1,1.6,0.0,0.0,1.0,0.6345,0.0512,0.0921,,,,
7,2024-07-16,1,0,2.28,1.76,6.51,957.0,20.0,0.0,,,13.0,-19.0,4.0,10.0,27.8,0.0,0.0,8373.0,0.0,0.2,0.0,1.2,9.9,6.3,0.0,0.2,7.7,13.9,101.0,0.78,6.5,4.014,4.009,3.946,0.054,0.011,,1.59,,4120.0,44.55,1227.42,95.04755,4140.0,,20.0,,20.0,19.0,0.0,4601.0,1190.0,,2571.0,24.0,944.0,957.0,13.0,962.0,2.3,3.93,16.0,0.026,0.028,0.0,6.1,2.9,3.5,0.0,0.016,,0.6295,0.0514,0.092,,,,
7,2024-07-17,1,0,,,,957.0,20.0,0.0,,,11.0,-20.0,4.0,10.0,28.1,0.0,0.0,8368.0,0.0,,0.0,1.2,9.2,6.8,0.4,,7.6,16.2,89.0,0.78,6.5,4.016,4.012,3.978,0.029,0.014,0.8,1.577,,4120.0,44.58,1133.0,94.40615,4140.0,,20.0,,19.0,21.0,3.0,4288.0,1372.0,44.0,2664.0,26.0,950.0,957.0,7.0,962.0,2.3,3.93,18.0,0.026,0.0,0.003,8.4,4.0,0.9,0.0,0.028,,0.6312,0.0491,0.0859,,,,
7,2024-07-18,1,0,2.3,1.7,6.49,952.0,20.0,0.0,,,18.0,-26.0,6.0,15.0,29.8,0.1,0.0,8117.0,0.0,,0.0,1.2,7.4,7.6,1.1,,7.9,21.9,73.0,0.78,6.5,4.02,4.016,3.986,0.029,0.013,1.4,1.564,,4160.0,44.61,1239.33,124.92885,5490.0,,20.0,,17.0,20.0,3.0,3546.0,1442.0,106.0,3023.0,24.0,952.0,952.0,0.0,962.0,2.3,3.93,18.0,0.026,0.0,0.003,8.7,,0.5,0.0,0.036,,0.6277,0.0617,0.0942,,,,
7,2024-07-19,1,0,,,,956.0,21.0,0.0,,,19.0,-30.0,8.0,20.0,28.2,0.2,0.0,8253.0,0.0,0.2,0.0,1.2,8.2,6.3,0.2,0.1,9.1,15.3,92.0,0.78,6.5,4.015,4.011,3.974,0.03,0.013,1.9,1.564,,4160.0,44.64,1293.22,90.55645,3980.0,,21.0,,18.0,20.0,1.0,3882.0,1192.0,26.0,3117.0,23.0,950.0,956.0,6.0,962.0,2.3,3.93,16.0,0.026,0.0,0.003,8.3,3.7,1.0,0.0,0.024,1.0,0.6231,0.0475,0.0787,,,,
7,2024-07-20,1,0,2.33,1.58,6.38,957.0,20.0,0.0,,,15.0,-23.0,4.0,8.0,27.3,0.0,0.0,8437.0,0.0,,0.0,1.2,10.1,6.2,0.1,,7.6,15.4,97.0,0.78,6.5,4.005,4.001,3.97,0.026,0.01,,1.564,,4160.0,44.68,1239.33,92.85443,4080.0,,20.0,,20.0,21.0,1.0,4725.0,1177.0,10.0,2525.0,24.0,945.0,957.0,12.0,962.0,2.3,3.93,14.0,0.026,0.0,0.0,7.7,3.3,1.8,0.0,0.02,,0.6313,0.0462,0.0741,,,,
7,2024-07-21,1,0,,,,957.0,20.0,0.0,,,18.0,-28.0,4.0,9.0,27.3,0.0,0.0,7780.0,0.0,,0.0,1.2,8.3,8.1,0.7,,6.9,11.8,120.0,0.78,6.5,4.015,4.011,3.97,0.035,0.011,0.2,1.564,,4160.0,44.71,1101.63,97.16773,4270.0,,20.0,,18.0,20.0,2.0,3874.0,1554.0,67.0,2285.0,27.0,945.0,957.0,12.0,962.0,2.3,3.93,16.0,0.026,0.0,0.009,8.3,4.6,0.4,0.0,0.02,,0.633,0.0489,0.0715,,,,
7,2024-07-22,1,0,2.33,1.51,6.31,958.0,20.0,0.0,,,9.0,-12.0,3.0,6.0,29.5,0.1,0.0,8401.0,0.0,,0.0,1.2,9.1,7.2,0.5,,7.2,12.3,115.0,0.78,6.5,3.997,3.993,3.97,0.013,0.01,,1.564,,4160.0,44.74,1239.33,94.45669,4150.0,,20.0,,19.0,19.0,2.0,4349.0,1497.0,59.0,2496.0,24.0,949.0,958.0,9.0,962.0,2.3,3.93,17.0,0.013,0.0,0.0,16.0,2.7,0.5,0.0,0.02,,0.6236,0.0448,0.0655,,,,
7,2024-07-23,1,0,,,,958.0,20.0,0.0,,,10.0,-18.0,10.0,20.0,32.3,0.1,0.0,8473.0,0.0,,0.0,1.2,9.2,6.1,0.1,,8.2,11.9,117.0,0.78,6.5,4.026,4.022,3.966,0.045,0.012,0.7,1.837,,4160.0,44.77,1239.33,93.52333,4140.0,,20.0,22.0,21.0,20.0,1.0,4232.0,1147.0,10.0,3082.0,24.0,943.0,958.0,15.0,962.0,2.3,3.9,16.0,0.039,0.0,0.006,7.7,4.4,1.5,0.0,0.02,,0.6257,0.0441,0.0632,,,,
7,2024-07-24,1,0,2.27,1.59,6.28,945.0,21.0,0.0,,,9.0,-13.0,1.0,1.0,33.2,0.0,0.0,8294.0,0.0,,0.0,1.2,9.7,6.4,0.0,,7.9,356.3,25.0,0.78,6.5,4.01,4.006,3.973,0.026,0.011,,1.973,,4200.0,44.81,1251.25,93.49466,4140.0,,21.0,,19.0,19.0,0.0,4442.0,1196.0,,2656.0,24.0,933.0,945.0,12.0,962.0,2.3,3.9,18.0,0.026,0.0,0.0,8.0,3.4,1.0,0.0,0.053,,0.6329,0.0443,0.0653,,,,
7,2024-07-25,1,0,,,,940.0,21.0,0.0,,,17.0,-31.0,8.0,20.0,35.1,0.2,0.0,7997.0,0.0,0.1,0.0,1.3,9.3,6.0,0.0,0.1,8.6,480.0,3.0,0.78,6.5,4.019,4.024,3.98,0.03,0.014,0.9,1.752,,4200.0,44.84,1072.5,97.69274,4300.0,,21.0,,19.0,19.0,0.0,4277.0,1121.0,,2584.0,28.0,928.0,940.0,12.0,962.0,2.3,3.9,18.0,0.026,0.0,0.004,9.7,2.6,0.5,0.0,0.06,1.0,0.6289,0.0452,0.0663,,,,
7,2024-07-26,1,0,2.25,1.6,6.23,937.0,20.0,0.0,,,10.0,-17.0,4.0,8.0,35.5,0.0,0.0,8542.0,0.0,,0.0,1.2,10.3,6.5,0.0,,7.2,480.0,3.0,0.78,6.5,3.985,3.986,3.976,,0.012,0.3,1.728,,4200.0,44.87,1251.25,83.91027,3720.0,,20.0,,21.0,20.0,0.0,4958.0,1218.0,,2366.0,24.0,930.0,937.0,7.0,962.0,2.3,3.9,19.0,0.0,0.0,0.0,,,0.5,0.0,0.057,1.0,0.6355,0.0441,0.0678,,,,
7,2024-07-27,1,0,,,,944.0,21.0,0.0,,,18.0,-25.0,5.0,10.0,30.4,0.0,0.0,8359.0,0.0,,0.0,1.2,9.6,6.3,0.0,,8.0,480.0,3.0,0.78,6.5,3.996,3.997,3.964,0.029,0.013,0.1,1.728,,4200.0,44.9,1251.25,94.06044,4170.0,327.0,21.0,,19.0,20.0,0.0,4517.0,1201.0,,2637.0,24.0,940.0,944.0,4.0,962.0,2.3,3.9,19.0,0.029,0.0,0.0,7.7,6.5,0.9,0.0,0.044,,0.6365,0.0429,0.0693,,,,
7,2024-07-28,1,0,2.32,1.74,6.67,956.0,20.0,0.0,,,23.0,-32.0,7.0,18.0,28.2,0.1,0.0,8191.0,0.0,,0.0,1.2,9.2,7.8,0.0,,7.1,143.7,63.0,0.78,6.5,3.979,3.98,3.947,0.026,0.014,0.3,1.728,,4200.0,44.93,1430.0,92.26427,4090.0,,20.0,,20.0,20.0,0.0,4289.0,1443.0,,2459.0,21.0,946.0,956.0,10.0,962.0,2.3,3.9,14.0,0.02,0.0,0.005,12.7,5.3,0.6,0.0,0.027,,0.6393,0.0465,0.0795,,,,
7,2024-07-28,1,0,2.32,1.74,6.67,956.0,20.0,0.0,,,23.0,-32.0,7.0,18.0,28.2,0.1,0.0,8191.0,0.0,,0.0,1.2,9.2,7.8,0.0,,7.1,143.7,63.0,0.78,6.5,3.979,3.98,3.947,0.026,0.014,0.3,1.728,,4200.0,44.93,1430.0,92.26427,4090.0,,20.0,,20.0,20.0,0.0,4289.0,1443.0,,2459.0,4.0,946.0,956.0,10.0,962.0,2.3,3.9,14.0,0.02,0.0,0.005,12.7,5.3,0.6,0.0,0.027,,0.6393,0.0465,0.0795,,,,
7,2024-07-29,1,0,,,,956.0,21.0,1.0,0.0,10.0,20.0,-36.0,10.0,23.0,31.0,0.1,0.0,8474.0,0.0,0.1,0.0,1.2,8.9,6.0,0.2,,8.9,11.7,120.0,0.78,6.5,4.002,4.003,3.94,0.052,0.016,1.0,1.728,,4200.0,44.97,1251.25,94.49235,4190.0,,21.0,,21.0,20.0,1.0,4141.0,1136.0,16.0,3181.0,24.0,945.0,956.0,11.0,962.0,2.3,3.9,16.0,0.032,0.0,0.02,,,2.6,0.0,0.02,1.0,0.6337,0.0406,0.0629,,,,
7,2024-07-30,1,0,2.27,1.69,6.63,959.0,21.0,0.0,,,12.0,-17.0,3.0,9.0,34.0,0.2,0.0,8057.0,0.0,,0.0,1.2,9.0,7.5,0.0,,7.4,17.5,95.0,0.78,6.5,3.985,3.985,3.938,0.043,0.013,0.3,1.728,,4200.0,45.0,1251.25,92.89882,4120.0,,21.0,,20.0,21.0,0.0,4045.0,1431.0,,2581.0,24.0,947.0,959.0,12.0,962.0,2.3,3.9,17.0,0.026,0.0,0.016,7.1,4.2,1.4,0.0,0.018,,0.6295,0.0396,0.0625,,,,
7,2024-07-31,1,0,,,,958.0,21.0,1.0,0.0,10.0,20.0,-35.0,9.0,22.0,30.8,0.4,0.0,8524.0,0.0,,0.0,1.2,9.7,5.5,0.0,,8.8,21.1,71.0,0.78,6.5,3.985,3.987,3.94,0.036,0.016,1.3,1.68,,4200.0,45.03,1201.2,93.40749,4130.0,,21.0,,19.0,21.0,0.0,4541.0,986.0,,2997.0,25.0,945.0,958.0,13.0,962.0,2.3,3.9,17.0,0.026,0.0,0.01,6.4,3.8,2.7,1.0,0.02,1.0,0.6293,0.0391,0.065,,,,
7,2024-08-01,1,0,2.31,1.83,6.7,950.0,21.0,1.0,0.2,14.0,13.0,-24.0,5.0,11.0,30.4,0.0,0.0,8420.0,0.0,,0.0,1.2,9.5,6.4,0.0,,8.1,357.7,17.0,0.78,6.5,3.986,3.99,3.956,0.026,0.011,0.6,1.452,,4200.0,45.06,1251.25,93.1182,4130.0,,21.0,,20.0,20.0,0.0,4413.0,1193.0,,2814.0,24.0,945.0,950.0,5.0,962.0,2.3,3.9,16.0,0.026,0.0,0.0,7.2,7.4,2.8,0.0,0.036,1.0,0.6283,0.0387,0.0649,,,,
7,2024-08-02,1,0,,,,959.0,20.0,0.0,,,15.0,-21.0,3.0,6.0,26.4,0.0,0.0,8184.0,0.0,,0.0,1.2,8.7,6.7,0.6,,7.3,138.2,82.0,0.78,6.5,3.972,3.968,3.944,0.021,0.01,,1.452,,4200.0,45.1,1072.5,77.7899,3450.0,,20.0,46.0,19.0,19.0,2.0,4161.0,1397.0,65.0,2549.0,8.0,951.0,959.0,8.0,962.0,2.3,3.9,17.0,0.021,0.0,0.0,13.0,,0.5,0.0,0.024,,0.6319,0.0383,0.06925,,,,
7,2024-08-02,1,0,,,,959.0,20.0,0.0,,,15.0,-21.0,3.0,6.0,26.4,0.0,0.0,8184.0,0.0,,0.0,1.2,8.7,6.7,0.6,,7.3,138.2,82.0,0.78,6.5,3.972,3.968,3.944,0.021,0.01,,1.452,,4200.0,45.1,1072.5,77.7899,3450.0,,20.0,46.0,19.0,19.0,2.0,4161.0,1397.0,65.0,2549.0,20.0,951.0,959.0,8.0,962.0,2.3,3.9,17.0,0.021,0.0,0.0,13.0,,0.5,0.0,0.024,,0.6319,0.0383,0.06925,,,,
7,2024-08-03,1,0,2.39,1.76,6.82,966.0,18.0,0.0,,,20.0,-37.0,10.0,25.0,26.1,0.2,0.0,8231.0,0.0,,0.0,1.2,9.0,6.6,0.6,,7.8,11.2,130.0,0.78,6.5,3.981,3.977,3.924,0.039,0.013,0.8,1.452,,3570.0,45.13,1109.8,80.72852,3580.0,,18.0,,19.0,20.0,3.0,4158.0,1243.0,68.0,2762.0,23.0,956.0,966.0,10.0,962.0,2.3,3.9,17.0,0.031,0.0,0.008,7.8,7.7,0.9,0.0,0.004,,0.623,0.0357,0.0546,,,,
7,2024-08-04,1,0,,,,949.0,19.0,0.0,,,22.0,-42.0,8.0,19.0,31.0,0.1,0.0,8664.0,0.0,0.1,0.0,1.2,8.3,6.0,0.4,0.1,9.3,353.9,37.0,0.78,6.5,3.991,3.987,3.953,0.029,0.016,1.9,1.452,,4200.0,45.16,1501.5,100.12007,4440.0,,19.0,,20.0,21.0,1.0,4000.0,1104.0,109.0,3451.0,4.0,946.0,949.0,3.0,962.0,2.3,3.9,17.0,0.026,0.0,0.003,5.9,5.4,1.5,0.0,0.033,1.0,0.6314,0.0414,0.0686,,,,
7,2024-08-04,1,0,,,,949.0,19.0,0.0,,,22.0,-42.0,8.0,19.0,31.0,0.1,0.0,8664.0,0.0,0.1,0.0,1.2,8.3,6.0,0.4,0.1,9.3,353.9,37.0,0.78,6.5,3.991,3.987,3.953,0.029,0.016,1.9,1.452,,4200.0,45.16,1501.5,100.12007,4440.0,,19.0,,20.0,21.0,1.0,4000.0,1104.0,109.0,3451.0,20.0,946.0,949.0,3.0,962.0,2.3,3.9,17.0,0.026,0.0,0.003,5.9,5.4,1.5,0.0,0.033,1.0,0.6314,0.0414,0.0686,,,,
7,2024-08-05,1,0,2.39,1.63,6.69,961.0,19.0,0.0,,,19.0,-45.0,9.0,17.0,30.5,0.6,0.0,8476.0,0.0,0.1,0.0,1.2,9.0,6.0,0.0,,9.0,137.6,76.0,0.78,6.5,3.947,3.947,3.939,0.014,0.015,1.4,1.46,,4200.0,45.19,1251.25,122.77202,5370.0,,19.0,,20.0,23.0,0.0,4271.0,1150.0,,3046.0,24.0,950.0,961.0,11.0,962.0,2.3,3.9,14.0,0.0,0.0,0.013,,,0.8,0.0,0.019,,0.6196,0.0379,0.06215,,,,
7,2024-08-06,1,0,,,,960.0,19.0,2.0,0.2,14.0,12.0,-25.0,9.0,18.0,31.7,0.0,0.0,8965.0,0.0,0.1,0.0,1.2,9.5,5.2,0.2,,9.1,11.7,120.0,0.78,6.5,3.974,3.972,3.924,0.029,0.011,0.6,1.471,,3570.0,45.22,1276.27,77.79283,3450.0,,19.0,,21.0,20.0,1.0,4582.0,991.0,20.0,3372.0,20.0,947.0,960.0,13.0,962.0,2.3,3.9,16.0,0.029,0.0,0.0,8.2,2.7,0.5,0.0,0.004,1.0,0.6218,0.0372,0.0514,,,,
7,2024-08-07,1,0,2.37,1.64,6.41,956.0,19.0,0.0,,,19.0,-28.0,5.0,12.0,31.8,0.5,0.0,8171.0,0.0,,0.0,1.2,7.0,6.7,0.7,,9.6,11.7,121.0,0.78,6.5,3.978,3.974,3.94,0.032,0.018,3.2,1.41,,4200.0,45.26,1251.25,93.55831,4150.0,,19.0,,15.0,20.0,2.0,3277.0,1312.0,58.0,3524.0,16.0,947.0,956.0,9.0,962.0,2.3,3.9,16.0,0.026,0.0,0.006,7.7,4.1,0.4,0.0,0.02,,0.6222,0.03985,0.0699,конус,12.0,,1.0
7,2024-08-07,1,0,2.37,1.64,6.41,956.0,19.0,0.0,,,19.0,-28.0,5.0,12.0,31.8,0.5,0.0,8171.0,0.0,,0.0,1.2,7.0,6.7,0.7,,9.6,11.7,121.0,0.78,6.5,3.978,3.974,3.94,0.032,0.018,3.2,1.41,,4200.0,45.26,1251.25,93.55831,4150.0,,19.0,,15.0,20.0,2.0,3277.0,1312.0,58.0,3524.0,8.0,947.0,956.0,9.0,962.0,2.3,3.9,16.0,0.026,0.0,0.006,7.7,4.1,0.4,0.0,0.02,,0.6222,0.03985,0.0699,конус,12.0,,1.0
7,2024-08-08,1,0,,,,958.0,20.0,0.0,,,8.0,-10.0,2.0,3.0,34.3,0.1,0.0,8358.0,0.0,,0.0,1.2,9.5,7.5,0.3,,6.7,11.7,120.0,0.78,6.5,3.937,3.933,3.922,,0.01,,1.606,,4200.0,45.29,1251.25,85.23076,3780.0,336.0,20.0,,20.0,20.0,2.0,4558.0,1462.0,32.0,2306.0,24.0,944.0,958.0,14.0,962.0,2.3,3.87,17.0,0.0,0.0,0.0,,,0.7,0.0,0.015,,0.6236,0.0369,0.0471,,,,
7,2024-08-09,1,0,2.37,1.77,6.76,952.0,20.0,0.0,,,14.0,-19.0,3.0,6.0,30.5,0.0,0.0,8044.0,0.0,0.1,0.0,1.2,8.9,6.9,0.6,,7.5,13.4,106.0,0.78,6.5,3.953,3.949,3.92,0.026,0.01,0.2,1.866,,4200.0,45.32,1501.5,103.972,4610.0,,20.0,,18.0,19.0,2.0,4108.0,1291.0,59.0,2583.0,20.0,940.0,952.0,12.0,962.0,2.3,3.87,17.0,0.026,0.0,0.0,7.3,4.7,0.5,0.0,0.02,,0.6268,0.04235,0.0632,,,,
7,2024-08-09,1,0,2.37,1.77,6.76,952.0,20.0,0.0,,,14.0,-19.0,3.0,6.0,30.5,0.0,0.0,8044.0,0.0,0.1,0.0,1.2,8.9,6.9,0.6,,7.5,13.4,106.0,0.78,6.5,3.953,3.949,3.92,0.026,0.01,0.2,1.866,,4200.0,45.32,1501.5,103.972,4610.0,,20.0,,18.0,19.0,2.0,4108.0,1291.0,59.0,2583.0,4.0,940.0,952.0,12.0,962.0,2.3,3.87,17.0,0.026,0.0,0.0,7.3,4.7,0.5,0.0,0.02,,0.6268,0.04235,0.0632,,,,
